	Tweet	Username	Date	Hashtags	Likes	Retweets	Replies	Url	Score
QUERY	joe biden won elections
4	Donald Trump is my president.  And I’m feeling mighty protective of my president and my country right about now.  #StopTheSteal #SaveTheRepublic @JennaEllisEsq @RudyGiuliani #SaveAmerica #MAGA #KAG2020 🇺🇸 https://t.co/UBB2BS1UyY	#1776 Donald Trump 🇺🇸	Mon Dec 07 02:29:22 +0000 2020	['StopTheSteal', 'SaveTheRepublic', 'SaveAmerica', 'MAGA', 'KAG2020']	104	38	1	https://twitter.com/i/web/status/1335773363709472768	1.0	0.3863142256012415
5	“We will never surrender. “ -President Donald J. Trump	ArmyBratt ⭐️⭐️⭐️Parler: ArmyBratt68	Sun Dec 06 13:56:00 +0000 2020	[]	1011	289	16	https://twitter.com/i/web/status/1335583774852206593	0.0	0.43332503878671375
6	Donald Trump is my president.  And I’m feeling mighty protective of my president and my country right about now.  #StopTheSteal #SaveTheRepublic @JennaEllisEsq @RudyGiuliani #SaveAmerica #MAGA #KAG2020 🇺🇸 https://t.co/UBB2BS1UyY	#1776 Donald Trump 🇺🇸	Mon Dec 07 02:29:22 +0000 2020	['StopTheSteal', 'SaveTheRepublic', 'SaveAmerica', 'MAGA', 'KAG2020']	104	38	1	https://twitter.com/i/web/status/1335773363709472768	1.0	0.3863142256012415
7	Donald Trump is my president.  And I’m feeling mighty protective of my president and my country right about now.  #StopTheSteal #SaveTheRepublic @JennaEllisEsq @RudyGiuliani #SaveAmerica #MAGA #KAG2020 🇺🇸 https://t.co/UBB2BS1UyY	#1776 Donald Trump 🇺🇸	Mon Dec 07 02:29:22 +0000 2020	['StopTheSteal', 'SaveTheRepublic', 'SaveAmerica', 'MAGA', 'KAG2020']	104	38	1	https://twitter.com/i/web/status/1335773363709472768	1.0	0.3863142256012415
8	I'm Corupt, Donald Trump. Ex PRESIDENT OF AMERICA 🇺🇸. 	Senad.kelly@gmail.com	Mon Dec 07 23:25:47 +0000 2020	[]	1	1	0	https://twitter.com/i/web/status/1336089551337639937	2.0	0.37227847043093304
9	Donald Trump is my president.  And I’m feeling mighty protective of my president and my country right about now.  #StopTheSteal #SaveTheRepublic @JennaEllisEsq @RudyGiuliani #SaveAmerica #MAGA #KAG2020 🇺🇸 https://t.co/UBB2BS1UyY	#1776 Donald Trump 🇺🇸	Mon Dec 07 02:29:22 +0000 2020	['StopTheSteal', 'SaveTheRepublic', 'SaveAmerica', 'MAGA', 'KAG2020']	104	38	1	https://twitter.com/i/web/status/1335773363709472768	1.0	0.3863142256012415
10	“We will never surrender. “ -President Donald J. Trump	ArmyBratt ⭐️⭐️⭐️Parler: ArmyBratt68	Sun Dec 06 13:56:00 +0000 2020	[]	1011	289	16	https://twitter.com/i/web/status/1335583774852206593	0.0	0.43332503878671375
11	“We will never surrender. “ -President Donald J. Trump	ArmyBratt ⭐️⭐️⭐️Parler: ArmyBratt68	Sun Dec 06 13:56:00 +0000 2020	[]	1011	289	16	https://twitter.com/i/web/status/1335583774852206593	0.0	0.43332503878671375
12	Keep Praying American Patriots!! I stand with My President Donald Trump who WON a Landslide election!! Now go and take YOUR Win @realDonaldTrump God is in control! Get on your knees and pray that we will see that God is in control of this election and our country! https://t.co/a8Urxw0b7g	💥🇺🇸🇺🇸Beth MAGA Girl	Sun Dec 06 06:12:38 +0000 2020	[]	40	28	5	https://twitter.com/i/web/status/1335467163281477632	2.0	0.34414969394082906
13	"@tedcruz ""We don’t have freedom of the press in this country — we have suppression by the press."" - President Donald Trump"	Kenny	Mon Dec 07 21:13:43 +0000 2020	[]	516	65	15	https://twitter.com/i/web/status/1336056317123956737	2.0	0.3383021814852209
14	@JFKLibrary @TMB3000 President Donald J Trump	Christian DEEB	Sat Dec 05 16:52:43 +0000 2020	[]	43	5	5	https://twitter.com/i/web/status/1335265859795873793	2.0	0.33374048773128
15	"President Donald J. Trump: “you'll see a lot of big things happening over the next couple of days."""	President - Elect ePearce4Q 🇦🇺🇺🇸🇨🇦	Mon Dec 07 22:56:13 +0000 2020	[]	18	5	1	https://twitter.com/i/web/status/1336082111657172993	2.0	0.32949913810524323
16	Donald Trump is the greatest President in HISTORY.  He not only has arrested more child traffickers than any other President but has also brought PEACE TO THE WORLD.	Reed Cooper🇺🇸	Sun Dec 06 10:25:29 +0000 2020	[]	2125	835	23	https://twitter.com/i/web/status/1335530795180634114	2.0	0.32889589313707
17	Donald Trump is my president.  And I’m feeling mighty protective of my president and my country right about now.  #StopTheSteal #SaveTheRepublic @JennaEllisEsq @RudyGiuliani #SaveAmerica #MAGA #KAG2020 🇺🇸 https://t.co/UBB2BS1UyY	#1776 Donald Trump 🇺🇸	Mon Dec 07 02:29:22 +0000 2020	['StopTheSteal', 'SaveTheRepublic', 'SaveAmerica', 'MAGA', 'KAG2020']	104	38	1	https://twitter.com/i/web/status/1335773363709472768	1.0	0.3863142256012415
18	“We will never surrender. “ -President Donald J. Trump	ArmyBratt ⭐️⭐️⭐️Parler: ArmyBratt68	Sun Dec 06 13:56:00 +0000 2020	[]	1011	289	16	https://twitter.com/i/web/status/1335583774852206593	0.0	0.43332503878671375
19	“We will never surrender. “ -President Donald J. Trump	ArmyBratt ⭐️⭐️⭐️Parler: ArmyBratt68	Sun Dec 06 13:56:00 +0000 2020	[]	1011	289	16	https://twitter.com/i/web/status/1335583774852206593	0.0	0.43332503878671375
QUERY	elections are a fraud
0	"@jaketapper ""I won the election"" ""Actually, I won"" ""Fraud!"" ""There was fraud! Big fraud!"" ""I won"" "	Carl Allen	Mon Dec 07 23:21:05 +0000 2020	[]	2	2	0	https://twitter.com/i/web/status/1336088371853221893	0.0	0.46818365915099314
1	ELECTION IN GEORGIA IS NOW PROVEN TO BE A FRAUD.	Rudy W. Giuliani	Thu Dec 03 22:09:12 +0000 2020	[]	192874	54120	10294	https://twitter.com/i/web/status/1334620731045507073	0.0	0.437593491467276
2	Their no election fraud claims have all been debunked.	hANdsOme seaN	Mon Dec 07 22:09:35 +0000 2020	[]	60	10	2	https://twitter.com/i/web/status/1336070377663987714	1.0	0.41067653436005264
3	This 2020 election was the biggest joke ever! Fraud! Fraud! Fraud!	🇺🇸 ✝️ RICK (VOTER FRAUD IS REAL!) ✝️ 🇺🇸	Mon Dec 07 23:13:14 +0000 2020	[]	10	2	0	https://twitter.com/i/web/status/1336086393588748289	0.0	0.4125845903977208
4	Their no election fraud claims have all been debunked.	hANdsOme seaN	Mon Dec 07 22:09:35 +0000 2020	[]	60	10	2	https://twitter.com/i/web/status/1336070377663987714	1.0	0.41067653436005264
5	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
6	Election Fraud protest live in AZ now..... 	Sunnyloves45 (Biden Cheated)	Mon Dec 07 23:28:04 +0000 2020	[]	2	1	0	https://twitter.com/i/web/status/1336090129413206018	0.0	0.3647294689382624
7	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
8	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
9	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
10	Their no election fraud claims have all been debunked.	hANdsOme seaN	Mon Dec 07 22:09:35 +0000 2020	[]	60	10	2	https://twitter.com/i/web/status/1336070377663987714	1.0	0.41067653436005264
11	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
12	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
13	The only fraud in the 2020 election is Donald J. Trump.	(((DeanObeidallah)))	Mon Dec 07 16:27:25 +0000 2020	[]	367	60	7	https://twitter.com/i/web/status/1335984266346369025	2.0	0.41622938292359585
14	If there’s this much unemployment fraud how much election fraud do you think is possible in California?  California unemployment fraud during pandemic may total $2B, Bank of America says | KTLA https://t.co/9PMEbZaCMT	FIGHT LIKE A FLYNN	Mon Dec 07 23:18:02 +0000 2020	[]	1	1	0	https://twitter.com/i/web/status/1336087601669959680	0.0	0.31583298088925627
15	Their no election fraud claims have all been debunked.	hANdsOme seaN	Mon Dec 07 22:09:35 +0000 2020	[]	60	10	2	https://twitter.com/i/web/status/1336070377663987714	1.0	0.41067653436005264
16	Great summary of election fraud and irregularities. 	Mark Dice	Sun Dec 06 02:35:04 +0000 2020	[]	1702	522	74	https://twitter.com/i/web/status/1335412410446802947	0.0	0.3118641079115544
17	Their no election fraud claims have all been debunked.	hANdsOme seaN	Mon Dec 07 22:09:35 +0000 2020	[]	60	10	2	https://twitter.com/i/web/status/1336070377663987714	1.0	0.41067653436005264
18	How can Joe Biden govern a nation when 6/10 Americans think there was election fraud?	Nick Adams	Sun Dec 06 00:02:36 +0000 2020	[]	993	202	84	https://twitter.com/i/web/status/1335374041981575169	0.0	0.30793840958370566
19	I’m old enough to remember watching the election fraud happen on election night live.....	Red Viper Kraken Gal	Mon Dec 07 22:38:37 +0000 2020	[]	26	6	0	https://twitter.com/i/web/status/1336077682099040261	0.0	0.30661362122299146
